tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.011002	5	10	1	1	1	L	sigma	3
0.011070	5	10	2	1	1	L	sigma	3
0.010809	5	10	3	1	1	L	sigma	3
0.010891	5	10	4	1	1	L	sigma	3
0.010830	5	10	5	1	1	L	sigma	3
0.010860	5	10	6	1	1	L	sigma	3
0.010867	5	10	7	1	1	L	sigma	3
0.010863	5	10	8	1	1	L	sigma	3
0.010866	5	10	9	1	1	L	sigma	3
0.010852	5	10	10	1	1	L	sigma	3
NaN	6	1	1	1	1	L	sigma	3
0.014743	6	1	2	1	1	L	sigma	3
0.014309	6	1	3	1	1	L	sigma	3
0.015020	6	1	4	1	1	L	sigma	3
0.015273	6	1	5	1	1	L	sigma	3
0.015058	6	1	6	1	1	L	sigma	3
0.015181	6	1	7	1	1	L	sigma	3
0.015194	6	1	8	1	1	L	sigma	3
0.015333	6	1	9	1	1	L	sigma	3
0.015280	6	1	10	1	1	L	sigma	3
0.014647	6	2	1	1	1	L	sigma	3
0.014888	6	2	2	1	1	L	sigma	3
0.015184	6	2	3	1	1	L	sigma	3
0.015007	6	2	4	1	1	L	sigma	3
0.015177	6	2	5	1	1	L	sigma	3
0.015089	6	2	6	1	1	L	sigma	3
0.015234	6	2	7	1	1	L	sigma	3
0.015062	6	2	8	1	1	L	sigma	3
0.015139	6	2	9	1	1	L	sigma	3
0.015127	6	2	10	1	1	L	sigma	3
0.015201	6	3	1	1	1	L	sigma	3
0.015461	6	3	2	1	1	L	sigma	3
0.015129	6	3	3	1	1	L	sigma	3
0.015259	6	3	4	1	1	L	sigma	3
0.015350	6	3	5	1	1	L	sigma	3
0.015234	6	3	6	1	1	L	sigma	3
0.015332	6	3	7	1	1	L	sigma	3
0.015314	6	3	8	1	1	L	sigma	3
0.015325	6	3	9	1	1	L	sigma	3
0.015343	6	3	10	1	1	L	sigma	3
0.015037	6	4	1	1	1	L	sigma	3
0.015254	6	4	2	1	1	L	sigma	3
0.015475	6	4	3	1	1	L	sigma	3
0.015361	6	4	4	1	1	L	sigma	3
0.015336	6	4	5	1	1	L	sigma	3
0.015338	6	4	6	1	1	L	sigma	3
0.015306	6	4	7	1	1	L	sigma	3
0.015345	6	4	8	1	1	L	sigma	3
0.015311	6	4	9	1	1	L	sigma	3
0.015365	6	4	10	1	1	L	sigma	3
0.015399	6	5	1	1	1	L	sigma	3
0.015295	6	5	2	1	1	L	sigma	3
0.015425	6	5	3	1	1	L	sigma	3
0.015350	6	5	4	1	1	L	sigma	3
0.015276	6	5	5	1	1	L	sigma	3
0.015248	6	5	6	1	1	L	sigma	3
0.015291	6	5	7	1	1	L	sigma	3
0.015292	6	5	8	1	1	L	sigma	3
0.015285	6	5	9	1	1	L	sigma	3
0.015271	6	5	10	1	1	L	sigma	3
0.015091	6	6	1	1	1	L	sigma	3
0.015328	6	6	2	1	1	L	sigma	3
0.015243	6	6	3	1	1	L	sigma	3
0.015259	6	6	4	1	1	L	sigma	3
0.015289	6	6	5	1	1	L	sigma	3
0.015265	6	6	6	1	1	L	sigma	3
0.015273	6	6	7	1	1	L	sigma	3
0.015274	6	6	8	1	1	L	sigma	3
0.015262	6	6	9	1	1	L	sigma	3
0.015259	6	6	10	1	1	L	sigma	3
0.015173	6	7	1	1	1	L	sigma	3
0.015326	6	7	2	1	1	L	sigma	3
0.015195	6	7	3	1	1	L	sigma	3
0.015250	6	7	4	1	1	L	sigma	3
0.015246	6	7	5	1	1	L	sigma	3
0.015256	6	7	6	1	1	L	sigma	3
0.015258	6	7	7	1	1	L	sigma	3
0.015252	6	7	8	1	1	L	sigma	3
0.015254	6	7	9	1	1	L	sigma	3
0.015255	6	7	10	1	1	L	sigma	3
0.015114	6	8	1	1	1	L	sigma	3
0.015196	6	8	2	1	1	L	sigma	3
0.015277	6	8	3	1	1	L	sigma	3
0.015222	6	8	4	1	1	L	sigma	3
0.015252	6	8	5	1	1	L	sigma	3
0.015234	6	8	6	1	1	L	sigma	3
0.015242	6	8	7	1	1	L	sigma	3
0.015240	6	8	8	1	1	L	sigma	3
0.015198	6	8	9	1	1	L	sigma	3
0.015239	6	8	10	1	1	L	sigma	3
0.015208	6	9	1	1	1	L	sigma	3
0.015082	6	9	2	1	1	L	sigma	3
0.015177	6	9	3	1	1	L	sigma	3
0.015174	6	9	4	1	1	L	sigma	3
0.015186	6	9	5	1	1	L	sigma	3
0.015237	6	9	6	1	1	L	sigma	3
0.015199	6	9	7	1	1	L	sigma	3
0.015202	6	9	8	1	1	L	sigma	3
0.015199	6	9	9	1	1	L	sigma	3
0.015198	6	9	10	1	1	L	sigma	3
0.015811	6	10	1	1	1	L	sigma	3
0.015043	6	10	2	1	1	L	sigma	3
0.015140	6	10	3	1	1	L	sigma	3
0.015146	6	10	4	1	1	L	sigma	3
0.015183	6	10	5	1	1	L	sigma	3
0.015158	6	10	6	1	1	L	sigma	3
0.015099	6	10	7	1	1	L	sigma	3
0.015170	6	10	8	1	1	L	sigma	3
0.015185	6	10	9	1	1	L	sigma	3
0.015144	6	10	10	1	1	L	sigma	3
