tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
288.819721	6	3	4	1	1	Eabs	mean	5
294.195423	6	3	5	1	1	Eabs	mean	5
310.621544	6	3	6	1	1	Eabs	mean	5
323.685975	6	3	7	1	1	Eabs	mean	5
325.201465	6	3	8	1	1	Eabs	mean	5
318.954531	6	3	9	1	1	Eabs	mean	5
295.451481	6	3	10	1	1	Eabs	mean	5
633.096982	6	4	1	1	1	Eabs	mean	5
598.128157	6	4	2	1	1	Eabs	mean	5
467.842031	6	4	3	1	1	Eabs	mean	5
383.464937	6	4	4	1	1	Eabs	mean	5
391.151052	6	4	5	1	1	Eabs	mean	5
414.774101	6	4	6	1	1	Eabs	mean	5
435.944535	6	4	7	1	1	Eabs	mean	5
440.113961	6	4	8	1	1	Eabs	mean	5
433.912750	6	4	9	1	1	Eabs	mean	5
403.821236	6	4	10	1	1	Eabs	mean	5
916.476258	6	5	1	1	1	Eabs	mean	5
859.122047	6	5	2	1	1	Eabs	mean	5
619.404903	6	5	3	1	1	Eabs	mean	5
507.139399	6	5	4	1	1	Eabs	mean	5
522.375999	6	5	5	1	1	Eabs	mean	5
554.959349	6	5	6	1	1	Eabs	mean	5
582.101732	6	5	7	1	1	Eabs	mean	5
590.688468	6	5	8	1	1	Eabs	mean	5
585.435532	6	5	9	1	1	Eabs	mean	5
549.469417	6	5	10	1	1	Eabs	mean	5
