tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.158179	6	4	6	1	1	L	mean	1
0.158365	6	4	7	1	1	L	mean	1
0.158561	6	4	8	1	1	L	mean	1
0.158352	6	4	9	1	1	L	mean	1
0.158497	6	4	10	1	1	L	mean	1
0.158205	6	5	1	1	1	L	mean	1
0.157987	6	5	2	1	1	L	mean	1
0.157960	6	5	3	1	1	L	mean	1
0.158065	6	5	4	1	1	L	mean	1
0.158215	6	5	5	1	1	L	mean	1
0.158305	6	5	6	1	1	L	mean	1
0.158611	6	5	7	1	1	L	mean	1
0.158679	6	5	8	1	1	L	mean	1
0.158601	6	5	9	1	1	L	mean	1
0.158758	6	5	10	1	1	L	mean	1
0.158545	6	6	1	1	1	L	mean	1
0.157929	6	6	2	1	1	L	mean	1
0.157973	6	6	3	1	1	L	mean	1
0.157968	6	6	4	1	1	L	mean	1
0.158003	6	6	5	1	1	L	mean	1
0.158115	6	6	6	1	1	L	mean	1
0.158390	6	6	7	1	1	L	mean	1
0.158492	6	6	8	1	1	L	mean	1
0.158620	6	6	9	1	1	L	mean	1
0.158778	6	6	10	1	1	L	mean	1
0.157999	6	7	1	1	1	L	mean	1
0.157859	6	7	2	1	1	L	mean	1
0.157882	6	7	3	1	1	L	mean	1
0.157815	6	7	4	1	1	L	mean	1
0.157856	6	7	5	1	1	L	mean	1
0.157981	6	7	6	1	1	L	mean	1
0.158044	6	7	7	1	1	L	mean	1
0.158150	6	7	8	1	1	L	mean	1
0.158286	6	7	9	1	1	L	mean	1
0.158466	6	7	10	1	1	L	mean	1
0.158161	6	8	1	1	1	L	mean	1
0.158152	6	8	2	1	1	L	mean	1
0.158038	6	8	3	1	1	L	mean	1
0.158009	6	8	4	1	1	L	mean	1
0.158004	6	8	5	1	1	L	mean	1
0.158012	6	8	6	1	1	L	mean	1
0.158054	6	8	7	1	1	L	mean	1
0.158077	6	8	8	1	1	L	mean	1
0.158189	6	8	9	1	1	L	mean	1
0.158280	6	8	10	1	1	L	mean	1
0.158242	6	9	1	1	1	L	mean	1
0.157827	6	9	2	1	1	L	mean	1
0.157761	6	9	3	1	1	L	mean	1
0.157686	6	9	4	1	1	L	mean	1
0.157666	6	9	5	1	1	L	mean	1
0.157727	6	9	6	1	1	L	mean	1
0.157690	6	9	7	1	1	L	mean	1
0.157850	6	9	8	1	1	L	mean	1
0.157833	6	9	9	1	1	L	mean	1
0.158054	6	9	10	1	1	L	mean	1
0.157538	6	10	1	1	1	L	mean	1
0.157319	6	10	2	1	1	L	mean	1
0.157234	6	10	3	1	1	L	mean	1
0.157271	6	10	4	1	1	L	mean	1
0.157215	6	10	5	1	1	L	mean	1
0.157236	6	10	6	1	1	L	mean	1
0.157316	6	10	7	1	1	L	mean	1
